subject_code,section,course_title,units,time,room,instructor,max_no,lang,level,free_slots,remarks,s,p
CSCI197,B,PRACTICUM,3,SAT 0800-1100,TBA,CASANO| JONATHAN DL.| SUGAY| JESSICA O.,27,ENG,U,0,ALL SLOTS FOR BS CS MAJORS. ALL SLOTS FOR BSMS CS MAJORS. ALL SLOTS FOR BS CS-DGDD MAJORS.,N,N
CSCI197,C,PRACTICUM,3,SAT 0800-1100,TBA,CASANO| JONATHAN DL.| SUGAY| JESSICA O.,27,ENG,U,10,ALL SLOTS FOR BS CS MAJORS. ALL SLOTS FOR BSMS CS MAJORS. ALL SLOTS FOR BS CS-DGDD MAJORS.,N,N
CSCI197,A,PRACTICUM,3,SAT 0800-1100,TBA,CASANO| JONATHAN DL.| SUGAY| JESSICA O.,27,ENG,U,0,ALL SLOTS FOR BS CS MAJORS. ALL SLOTS FOR BSMS CS MAJORS. ALL SLOTS FOR BS CS-DGDD MAJORS.,N,N
CSCI211,A,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,3,D 1530-1700,TBA,CORONEL| ANDREI D.,24,ENG,G,3,-,N,N
CSCI217,A,DATA VISUALIZATION,3,D 0930-1100,TBA,TEE| HANNAH ELYSE U.,2,ENG,G,1,-,N,N
CSCI22,ITE-A,INTRODUCTION TO PROGRAMMING II,3,D 1230-1400,TBA,MEDALLA| ALBERTO H.| SANTOS| JOHN MICHAEL B.,29,ENG,U,0,ALL SLOTS FOR BS ITE MAJORS.,N,N
CSCI22,CS-A,INTRODUCTION TO PROGRAMMING II,3,D 1400-1530,TBA,SUGAY| JESSICA O.,5,ENG,U,0,ALL SLOTS FOR BS CS MAJORS. ALL SLOTS FOR BSMS CS MAJORS. ALL SLOTS FOR BS CS-DGDD MAJORS.*SHIFTEES AND IRREGULAR STUDENTS ONLY,N,N
CSCI22,ITE-B,INTRODUCTION TO PROGRAMMING II,3,D 1230-1400,TBA,MEDALLA| ALBERTO H.| SANTOS| JOHN MICHAEL B.,29,ENG,U,11,ALL SLOTS FOR BS ITE MAJORS.,N,N
CSCI242,A,HUMAN COMPUTER INTERACTION,3,D 1100-1230,TBA,AGAPITO| JENILYN L.,15,ENG,G,2,-,N,N
CSCI281.04,A,SPECIAL TOPICS:  OBJECT ORIENTED PROGRAMMING FOR MOBILE SYSTEMS,3,D 1400-1530,TBA,JONGKO| JEFFREY J.,12,ENG,G,3,-,N,N
CSCI292,A,METHODS OF RESEARCH IN COMPUTER SCIENCE,3,M-W-F 1800-2030,TBA,ESTUAR| MA. REGINA J. E.,25,ENG,G,15,-,N,N
CSCI296,A,COMPREHENSIVE EXAMINATIONS,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
CSCI298.1,E,INDEPENDENT PROJECT I,0,TUTORIAL 0000-0000,TBA,ESTUAR| MA. REGINA J. E.,5,ENG,G,5,-,N,N
CSCI298.1,D,INDEPENDENT PROJECT I,0,TUTORIAL 0000-0000,TBA,CORONEL| ANDREI D.,5,ENG,G,5,-,N,N
CSCI298.1,C,INDEPENDENT PROJECT I,0,TUTORIAL 0000-0000,TBA,DE LEON| MARLENE M.,5,ENG,G,5,-,N,N
CSCI298.1,B,INDEPENDENT PROJECT I,0,TUTORIAL 0000-0000,TBA,LOVENIA| SANDRA FRANCESCA A.,5,ENG,G,5,-,N,N
CSCI298.1,A,INDEPENDENT PROJECT I,0,TUTORIAL 0000-0000,TBA,MAGUYON| ARIEL A.,5,ENG,G,5,-,N,N
CSCI298.2,B,INDEPENDENT PROJECT II,0,TUTORIAL 0000-0000,TBA,LOVENIA| SANDRA FRANCESCA A.,5,ENG,G,5,-,N,N
CSCI298.2,C,INDEPENDENT PROJECT II,0,TUTORIAL 0000-0000,TBA,DE LEON| MARLENE M.,5,ENG,G,5,-,N,N
CSCI298.2,D,INDEPENDENT PROJECT II,0,TUTORIAL 0000-0000,TBA,CORONEL| ANDREI D.,5,ENG,G,5,-,N,N
CSCI298.2,E,INDEPENDENT PROJECT II,0,TUTORIAL 0000-0000,TBA,ESTUAR| MA. REGINA J. E.,5,ENG,G,5,-,N,N
CSCI298.2,F,INDEPENDENT PROJECT II,0,TUTORIAL 0000-0000,TBA,PULMANO| CHRISTIAN E.,5,ENG,G,4,-,N,N
CSCI298.2,A,INDEPENDENT PROJECT II,0,TUTORIAL 0000-0000,TBA,MAGUYON| ARIEL A.,5,ENG,G,4,-,N,N
CSCI298.3,A,INNOVATION PROJECT 1,3,TUTORIAL 0000-0000,TBA,RODRIGO| MA. MERCEDES T.,5,ENG,G,4,-,N,N
CSCI298.4,A,INNOVATION PROJECT 2,3,TUTORIAL 0000-0000,TBA,DY| S.J.| JASON K.,5,ENG,G,4,-,N,N
CSCI298.5,A,DATA SCIENCE PROJECT I,3,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
CSCI298.6,A,DATA SCIENCE PROJECT II,3,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
CSCI299.1,A,THESIS I,0,TUTORIAL 0000-0000,TBA,ABU| PATRICIA ANGELA R.,5,ENG,G,5,-,N,N
CSCI299.1,B,THESIS I,0,TUTORIAL 0000-0000,TBA,CORONEL| ANDREI D.,5,ENG,G,4,-,N,N
CSCI299.1,C,THESIS I,0,TUTORIAL 0000-0000,TBA,DE LEON| MARLENE M.,5,ENG,G,5,-,N,N
CSCI299.1,E,THESIS I,0,TUTORIAL 0000-0000,TBA,ESTUAR| MA. REGINA J. E.,5,ENG,G,4,-,N,N
CSCI299.1,F,THESIS I,0,TUTORIAL 0000-0000,TBA,FERNANDEZ| PROCESO| JR. L.,5,ENG,G,5,-,N,N
CSCI299.1,G,THESIS I,0,TUTORIAL 0000-0000,TBA,MAGUYON| ARIEL A.,5,ENG,G,5,-,N,N
CSCI299.1,H,THESIS I,0,TUTORIAL 0000-0000,TBA,RODRIGO| MA. MERCEDES T.,5,ENG,G,4,-,N,N
CSCI299.1,I,THESIS I,0,TUTORIAL 0000-0000,TBA,VERGARA| JOHN PAUL C.,5,ENG,G,5,-,N,N
CSCI299.1,D,THESIS I,0,TUTORIAL 0000-0000,TBA,DE VERA| JOSE ALFREDO III A.,5,ENG,G,5,-,N,N
CSCI299.1,J,THESIS I,0,TUTORIAL 0000-0000,TBA,YU| WILLIAM EMMANUEL S.,5,ENG,G,5,-,N,N
CSCI299.2,B,THESIS II,0,TUTORIAL 0000-0000,TBA,CORONEL| ANDREI D.,5,ENG,G,4,-,N,N
CSCI299.2,C,THESIS II,0,TUTORIAL 0000-0000,TBA,DE LEON| MARLENE M.,5,ENG,G,5,-,N,N
CSCI299.2,D,THESIS II,0,TUTORIAL 0000-0000,TBA,DE VERA| JOSE ALFREDO III A.,5,ENG,G,4,-,N,N
CSCI299.2,E,THESIS II,0,TUTORIAL 0000-0000,TBA,ESTUAR| MA. REGINA J. E.,5,ENG,G,5,-,N,N
CSCI299.2,F,THESIS II,0,TUTORIAL 0000-0000,TBA,FERNANDEZ| PROCESO| JR. L.,5,ENG,G,5,-,N,N
CSCI299.2,G,THESIS II,0,TUTORIAL 0000-0000,TBA,RODRIGO| MA. MERCEDES T.,5,ENG,G,5,-,N,N
CSCI299.2,H,THESIS II,0,TUTORIAL 0000-0000,TBA,VERGARA| JOHN PAUL C.,5,ENG,G,5,-,N,N
CSCI299.2,J,THESIS II,0,TUTORIAL 0000-0000,TBA,CORONEL| ANDREI D.| LIBATIQUE| NATHANIEL JOSEPH C.,5,ENG,G,5,-,N,N
CSCI299.2,A,THESIS II,0,TUTORIAL 0000-0000,TBA,ABU| PATRICIA ANGELA R.,5,ENG,G,5,-,N,N
CSCI299.2,I,THESIS II,0,TUTORIAL 0000-0000,TBA,YU| WILLIAM EMMANUEL S.,5,ENG,G,4,-,N,N
CSCI299.4,A,ORAL DEFENSE,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
CSCI299.5,A,RESIDENCY FOR MASTER'S LEVEL,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
CSCI299.6,A,FINAL PAPER SUBMISSION,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
CSCI299.7,A,FINAL PAPER SUBMISSION,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
CSCI342,A,SPECIAL TOPICS IN ADVANCED MULTIMEDIA:  HUMAN-COMPUTER INTERACTION,3,TUTORIAL 0000-0000,TBA,ESTUAR| MA. REGINA J. E.,2,ENG,G,0,-,N,N
CSCI361.05,A,SPECIAL TOPICS IN SOCIAL COMPUTING:  ADVANCED SOCIAL COMPUTING,3,TUTORIAL 0000-0000,TBA,ESTUAR| MA. REGINA J. E.,2,ENG,G,0,-,N,N
CSCI396,A,COMPREHENSIVE EXAMINATIONS,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
CSCI399.1,D,DISSERTATION I,0,TUTORIAL 0000-0000,TBA,CORONEL| ANDREI D.,5,ENG,G,5,-,N,N
CSCI399.1,B,DISSERTATION I,0,TUTORIAL 0000-0000,TBA,FERNANDEZ| PROCESO| JR. L.,5,ENG,G,5,-,N,N
CSCI399.1,C,DISSERTATION I,0,TUTORIAL 0000-0000,TBA,ESTUAR| MA. REGINA J. E.,5,ENG,G,5,-,N,N
CSCI399.1,A,DISSERTATION I,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
CSCI399.2,A,DISSERTATION II,0,TUTORIAL 0000-0000,TBA,FERNANDEZ| PROCESO| JR. L.,5,ENG,G,5,-,N,N
CSCI399.2,B,DISSERTATION II,0,TUTORIAL 0000-0000,TBA,RODRIGO| MA. MERCEDES T.,5,ENG,G,5,-,N,N
CSCI399.2,C,DISSERTATION II,0,TUTORIAL 0000-0000,TBA,ESTUAR| MA. REGINA J. E.,5,ENG,G,5,-,N,N
CSCI399.2,D,DISSERTATION II,0,TUTORIAL 0000-0000,TBA,CORONEL| ANDREI D.,5,ENG,G,5,-,N,N
CSCI399.2,E,DISSERTATION II,0,TUTORIAL 0000-0000,TBA,ABU| PATRICIA ANGELA R.,5,ENG,G,5,-,N,N
CSCI399.4,A,ORAL DEFENSE,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
CSCI399.5,A,RESIDENCY FOR DOCTORAL LEVEL,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
CSCI399.6,A,FINAL PAPER SUBMISSION,0,TBA,TBA,TBA| -,50,ENG,G,48,-,N,N
CSCI399.7,A,FINAL PAPER SUBMISSION,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
CSP11,C,CHINESE MANDARIN AND CULTURE 1,3,D 0930-1100,TBA,SEE| DAISY C.,18,~,U,8,*Conversational: Basic Chinese| FLC1,N,N
CSP11,A,CHINESE MANDARIN AND CULTURE 1,3,D 0800-0930,TBA,SEE| DAISY C.,18,~,U,2,*Conversational: Basic Chinese| FLC1,N,N
CSP11,D,CHINESE MANDARIN AND CULTURE 1,3,D 0930-1100,TBA,ONG| JUBILEE G.,18,~,U,6,*Conversational: Basic Chinese| FLC1,N,N
CSP11,F,CHINESE MANDARIN AND CULTURE 1,3,D 1100-1230,TBA,BATA| SIDNEY CHRISTOPHER T.,18,~,U,0,*Conversational: Basic Chinese| FLC1,N,N
CSP11,B,CHINESE MANDARIN AND CULTURE 1,3,D 0800-0930,TBA,ONG| JUBILEE G.,18,~,U,0,*Conversational: Basic Chinese| FLC1,N,N
CSP11,E,CHINESE MANDARIN AND CULTURE 1,3,D 1100-1230,TBA,MANABAT| MARJORIE Y.,18,~,U,0,*Conversational: Basic Chinese| FLC1,N,N
CSP11,G,CHINESE MANDARIN AND CULTURE 1,3,D 1230-1400,TBA,DIZON| ERWIN GUILE M.,18,~,U,0,*Conversational: Basic Chinese| FLC1,N,N
CSP11,H,CHINESE MANDARIN AND CULTURE 1,3,D 1230-1400,TBA,BATA| SIDNEY CHRISTOPHER T.,18,~,U,-1,*Conversational: Basic Chinese| FLC1,N,N
CSP12,A,CHINESE MANDARIN AND CULTURE 2,3,D 1230-1400,TBA,SEE| DAISY C.,18,~,U,12,*Conversational: Intermediate Chinese,N,N
CSP17,A,CLASSICAL CHINESE,3,D 1400-1530,TBA,SEE| DAISY C.,1,~,U,0,ALL SLOTS FOR 3RD YEAR BS PSY MAJORS.,N,N
CSP33,A,CHINA'S FOREIGN POLICY,3,D 1100-1230,TBA,DIZON| ERWIN GUILE M.,15,ENG,U,12,-,N,N
CSP35,A,INTRODUCTION TO CHINESE SOCIETY,3,D 0800-0930,TBA,BATA| SIDNEY CHRISTOPHER T.,10,ENG,U,6,-,N,N
CSP57,A,CROSS CULTURAL COMMUNICATION IN A CHINESE CONTEXT,3,D 1530-1700,TBA,GANADILLO| IVY MARIE L.,15,ENG,U,13,-,N,N
CSP60,A,TRADITIONAL CHINESE MEDICINE,3,D 0930-1100,TBA,MANABAT| MARJORIE Y.,25,ENG,U,17,-,N,N
CSP61i,A,SCIENCE AND TECHNOLOGY IN CHINA,3,D 0800-0930,TBA,SEE| MARY KIMBERLIE C.,25,ENG,U,-2,*Interdisciplinary Elective,N,N
CSP61i,B,SCIENCE AND TECHNOLOGY IN CHINA,3,D 1100-1230,TBA,DE GUZMAN| CHARLES JOSEPH G.,25,ENG,U,-1,*Interdisciplinary Elective,N,N
CSP71i,A,CHINESE ART AND SOCIETY,3,D 0930-1100,TBA,DE GUZMAN| CHARLES JOSEPH G.,25,ENG,U,-1,*Interdisciplinary Elective,N,N
DECSC22,A,INTRODUCTION TO DECISION MAKING AND MANAGEMENT SCIENCE,3,M-W-F 1800-2030,TBA,UY| MATTHEW LAURENCE A.,11,ENG,U,0,*UPON APPROVAL OF THE PROGRAM DIRECTOR,N,N
DECSC25,B,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,M-W-F 1230-1400,TBA,ATUN| Hannah Paula,24,ENG,U,0,-,N,N
DECSC25,K,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,T 1700-2000; TH 1700-2130,TBA; TBA,CHAM| Lance,25,ENG,U,0,-,N,N
DECSC25,L,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,D 0800-0930,TBA,ASINAS| MARIA CARMEN VICENTA N.,25,ENG,U,4,-,N,N
DECSC25,M,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,D 0930-1100,TBA,ASINAS| MARIA CARMEN VICENTA N.,25,ENG,U,1,-,N,N
DECSC25,N,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,M-W-F 1030-1300,TBA,MARIANO| ANNALISA MARGARITA V.,23,ENG,U,0,-,N,N
DECSC25,O,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,T 1100-1400; TH 1230-1700,TBA; TBA,INGCO| JULIO III S.,23,ENG,U,4,-,N,N
DECSC25,J,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,M-W-F 1800-2030,TBA,ZULUETA| Pia Ysabel,25,ENG,U,0,-,N,N
DECSC25,I,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,M-W-F 0800-1030,TBA,ESPELETA| Gene Maxime,24,ENG,U,2,-,N,N
DECSC25,F,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,D 1830-2000,TBA,WANG| Alexander James,24,ENG,U,0,-,N,N
DECSC25,G,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,M-W-F 1300-1530,TBA,AQUINO| Ailaina Danielle,24,ENG,U,0,-,N,N
DECSC25,E,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,D 0930-1100,TBA,AMURAO| Marianne Kayle,24,ENG,U,0,-,N,N
DECSC25,D,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,D 0800-0930,TBA,AMURAO| Marianne Kayle,24,ENG,U,0,-,N,N
DECSC25,C,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,D 1530-1700,TBA,ATUN| Hannah Paula,24,ENG,U,-1,-,N,N
DECSC25,H,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,M-W-F 0800-1030,TBA,BUENAVENTURA| John Roel,24,ENG,U,1,-,N,N
DECSC25,A,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,D 0930-1100,TBA,UY| MATTHEW LAURENCE A.,24,ENG,U,0,-,N,N
DEV181.4i,B,SPECIAL TOPICS IN HUMANITARIAN ACTION: HUMAN RIGHTS AND DEVELOPMENT,3,D 1530-1700,TBA,LIBREA| ROSETTE GILDA C.,20,ENG,U,-6,*Interdisciplinary Elective. Credited as Development Management| Health & Development| Humanitarian Action and Development & the Law Elective,N,N
DEV181.4i,A,SPECIAL TOPICS IN HUMANITARIAN ACTION: HUMAN RIGHTS AND DEVELOPMENT,3,D 1230-1400,TBA,LIBREA| ROSETTE GILDA C.,20,ENG,U,-3,*Interdisciplinary Elective. Credited as Development Management| Health & Development| Humanitarian Action and Development & the Law Elective,N,N
DEV189.83i,B,SPECIAL TOPICS IN CONTEMPORARY DEVELOPMENT ISSUES: SURVEY OF PUBLIC HEALTH INTERVENTIONS,3,D 1530-1700,TBA,BAUTISTA| ANNA MAE D.,20,ENG,U,-4,*Interdisciplinary Elective. Required subject for the minor in Health & Development. Credited as Urban & Regional Development and Development & the Law Elective,N,N
DEV189.83i,A,SPECIAL TOPICS IN CONTEMPORARY DEVELOPMENT ISSUES: SURVEY OF PUBLIC HEALTH INTERVENTIONS,3,D 1400-1530,TBA,BAUTISTA| ANNA MAE D.,20,ENG,U,-5,*Interdisciplinary Elective. Required subject for the minor in Health & Development. Credited as Urban & Regional Development and Development & the Law Elective,N,N
DEV197.1,B,PRACTICUM IN SOCIAL DEVELOPMENT,3,TUTORIAL 0000-0000,TBA,ABENIR| Mark Anthony,25,ENG,U,5,*Practicum Class,N,N
DEV197.1,A,PRACTICUM IN SOCIAL DEVELOPMENT,3,TUTORIAL 0000-0000,TBA,ABENIR| Mark Anthony,25,ENG,U,0,*Practicum Class,N,N
DGDD197.1,A,INTEGRATIVE PROJECT 1,3,SAT 0800-1100,TBA,DIY| WALFRIDO DAVID A.,10,ENG,U,2,ALL SLOTS FOR BS CS-DGDD MAJORS.,N,N
DIRR290,A,INTEGRATIVE SEMINAR AND FIELD APPLICATIONS,3,SAT 0800-1700,TBA,PORIO| EMMA E.,15,ENG,G,15,-,N,N
DIRR296,A,COMPREHENSIVE EXAMINATIONS,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
DIRR298.1,A,PROJECT I,3,M-W-F 1530-1800,TBA,GUZMAN| MA AILEEN LEAH G.| PORIO| EMMA E.,20,ENG,G,20,-,N,N
DIRR298.2,A,PROJECT II,3,M-W-F 1530-1800,TBA,GUZMAN| MA AILEEN LEAH G.| PORIO| EMMA E.,10,ENG,G,4,-,N,N
DIRR299.4,A,ORAL DEFENSE,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
DIRR299.5,A,FINAL PAPER SUBMISSION (MASTERS),0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
DIRR299.6,A,FINAL PAPER SUBMISSION (MASTERS),0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
DS150,A,FIELD SPECIALIZATION,3,TUTORIAL 0000-0000,TBA,MEDINA-GUCE| MARCIA CZARINA CORAZON M.,2,ENG,U,0,*Thesis Class,N,N
DS165.35,B,SPECIAL TOPICS IN DEVELOPMENT STUDIES:  RESEARCH IN DEVELOPMENT ISSUES,3,TUTORIAL 0000-0000,TBA,SANTOS| MARY GRACE P.,1,ENG,U,0,*Thesis Class,N,N
ECE190.1,A,PRACTICUM I,1,SAT 0800-1100,TBA,OPPUS| CARLOS M.,5,ENG,U,5,ALL SLOTS FOR 5TH YEAR STUDENTS.*SLASH WITH CIE 185A,N,N
ECE20,A,ENGINEERING WORKSHOP AND PRACTICES,1,T-TH 0930-1230,TBA,RETIRADO| MARK GLENN F.,6,ENG,U,6,ALL SLOTS FOR 5TH YEAR STUDENTS.*SLASH WITH ENGG 10A,N,N
ECON110,E,PRINCIPLES OF ECONOMICS,3,D 0800-0930,TBA,CHUA| ROBERT LANCE C.,28,ENG,U,0,-,N,N
ECON110,A,PRINCIPLES OF ECONOMICS,3,D 1400-1530,TBA,PEÑA-REYES| SER PERCIVAL K.,28,ENG,U,0,-,N,N
ECON110,B,PRINCIPLES OF ECONOMICS,3,D 1530-1700,TBA,PEÑA-REYES| SER PERCIVAL K.,28,ENG,U,0,-,N,N
ECON110,S,PRINCIPLES OF ECONOMICS,3,T 0800-1100; TH 0800-1230,TBA; TBA,PEREZ| MARILOU A.,28,ENG,U,0,-,N,N
ECON110,D,PRINCIPLES OF ECONOMICS,3,D 0800-0930,TBA,VELASCO| Mark Anthony,28,ENG,U,0,-,N,N
ECON110,Q,PRINCIPLES OF ECONOMICS,3,D 0930-1100,TBA,POBRE| Mervin,28,ENG,U,23,-,N,N
ECON110,P,PRINCIPLES OF ECONOMICS,3,D 1530-1700,TBA,CRUZ| IRWIN A.,28,ENG,U,0,-,N,N
ECON110,R,PRINCIPLES OF ECONOMICS,3,D 1100-1230,TBA,SIMON-KING| PATRICK GERARD C.,28,ENG,U,0,-,N,N
ECON110,N,PRINCIPLES OF ECONOMICS,3,D 1530-1700,TBA,TORRES| Kristian Paolo,28,ENG,U,0,-,N,N
ECON110,M,PRINCIPLES OF ECONOMICS,3,D 1400-1530,TBA,YAPTANGCO| EDWIN E.,28,ENG,U,6,-,N,N
ECON110,L,PRINCIPLES OF ECONOMICS,3,D 1230-1400,TBA,YAPTANGCO| EDWIN E.,28,ENG,U,6,-,N,N
ECON110,K,PRINCIPLES OF ECONOMICS,3,D 1530-1700,TBA,LEDESMA| RODOLFO G.,28,ENG,U,0,-,N,N
ECON110,J,PRINCIPLES OF ECONOMICS,3,M-W-F 1030-1300,TBA,GALUNAN| Christine Joy,28,ENG,U,0,-,N,N
ECON110,I,PRINCIPLES OF ECONOMICS,3,M-W-F 0800-1030,TBA,GALUNAN| Christine Joy,28,ENG,U,0,-,N,N
ECON110,H,PRINCIPLES OF ECONOMICS,3,D 1700-1830,TBA,LIBRE| Philip Amadeus,28,ENG,U,0,-,N,N
ECON110,G,PRINCIPLES OF ECONOMICS,3,D 1830-2000,TBA,LIBRE| Philip Amadeus,28,ENG,U,0,-,N,N
ECON110,F,PRINCIPLES OF ECONOMICS,3,D 0930-1100,TBA,CHUA| ROBERT LANCE C.,28,ENG,U,1,-,N,N
ECON110,C,PRINCIPLES OF ECONOMICS,3,D 0800-0930,TBA,TUANO| PHILIP ARNOLD P.,28,ENG,U,0,-,N,N
ECON110,O,PRINCIPLES OF ECONOMICS,3,D 1700-1830,TBA,TORRES| Kristian Paolo,28,ENG,U,0,-,N,N
ECON111,A,INTERMEDIATE MICROECONOMIC THEORY,3,D 0930-1100,TBA,LANZONA| LEONARDO| JR. A.,32,ENG,U,1,*Pre-requisite: ECON 110,N,N
ECON112,A,INTERMEDIATE MACROECONOMIC THEORY,3,D 1230-1400,TBA,DE GUZMAN| NOEL P.,30,ENG,U,6,*Pre-requisite: ECON 110,N,N
ECON134,A,COMPARATIVE ECONOMIC DEVELOPMENT IN SOUTHEAST AND EAST ASIA,3,D 0930-1100,TBA,VELASCO| Mark Anthony,20,ENG,U,10,*Pre-requisite: ECON 110,N,N
ECON140,A,INDUSTRIAL ORGANIZATION,3,D 1230-1400,TBA,SIMON-KING| PATRICK GERARD C.,20,ENG,U,0,*Pre-requisite: ECON 111,N,N
ECON185.42,A,SPECIAL TOPICS IN ECONOMICS: INTRODUCTION TO EUROPEAN ECONOMIC INTEGRATION,3,T 1100-1400; TH 1230-1700,TBA; TBA,VENIDA| VICTOR S.,15,ENG,U,9,*Pre-requisite: ECON 110,N,N
ECON185.68i,A,SPECIAL TOPICS IN ECONOMICS: THE ECONOMY OF COMMUNION,3,T 1400-1700; TH 1400-1830,TBA; TBA,PEREZ| MARILOU A.,25,ENG,U,-3,-,N,N
ECON185.69i,A,LAW| ECONOMICS| AND PUBLIC POLICY,3,D 1400-1530,TBA,CRUZ| JAN FREDRICK P.,25,ENG,U,-2,-,N,N
ECON185.69i,B,LAW| ECONOMICS| AND PUBLIC POLICY,3,D 1530-1700,TBA,CRUZ| JAN FREDRICK P.,25,ENG,U,0,-,N,N
ECON197,J,PRACTICUM,3,M-W-F 1030-1300,TBA,GAMBOA| Jayvy,14,ENG,U,0,*ECONOMICS OF LABOR AND EMPLOYMENT LAW,N,N
ECON197,I,PRACTICUM,3,SAT 0800-1100; SAT 1230-1700,TBA; TBA,LONTOC| Genesis Kelly,18,ENG,U,0,*ONLINE INTERNSHIP,N,N
ECON197,G,PRACTICUM,3,SAT 0800-1100; SAT 1230-1700,TBA; TBA,BEJA| EDSEL| JR. L.,18,ENG,U,0,*ONLINE INTERNSHIP,N,N
ECON197,F,PRACTICUM,3,SAT 0800-1100; SAT 1230-1700,TBA; TBA,BEJA| EDSEL| JR. L.,18,ENG,U,0,*ONLINE INTERNSHIP,N,N
ECON197,H,PRACTICUM,3,SAT 0800-1100; SAT 1230-1700,TBA; TBA,LONTOC| Genesis Kelly,18,ENG,U,0,*ONLINE INTERNSHIP,N,N
ECON197,D,PRACTICUM,3,D 1530-1700,TBA,DE GUZMAN| NOEL P.,18,ENG,U,0,*Online Internship,N,N
ECON197,C,PRACTICUM,3,D 1400-1530,TBA,DE GUZMAN| NOEL P.,14,ENG,U,0,*METHODOLOGY CLASS - APPLIED ECONOMETRICS,N,N
ECON197,B,PRACTICUM,3,M-W-F 1530-1800,TBA,TAN| ROSALINA P.,18,ENG,U,2,*Online Internship,N,N
ECON197,A,PRACTICUM,3,M-W-F 1300-1530,TBA,TAN| ROSALINA P.,14,ENG,U,7,*METHODOLOGY CLASS - SURVEY SAMPLING,N,N
ECON197,E,PRACTICUM,3,SAT 0800-1230; T-TH 1930-2100,TBA; TBA,GOSECO| MANUEL ANDRES D.,14,ENG,U,0,*SPECIAL TOPICS IN FINANCIAL MARKETS,N,N
ECON296,A,COMPREHENSIVE EXAMINATION,0,TBA,TBA,TBA| -,50,ENG,G,46,-,N,N
ECON299.1,A,MASTER'S THESIS,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ECON299.2,A,MASTER'S THESIS,0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N
ECON299.4,A,ORAL DEFENSE,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ECON299.5,A,RESIDENCY,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ECON299.6,A,FINAL PAPER SUBMISSION,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ECON299.7,A,FINAL PAPER SUBMISSION,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ECON396,A,COMPREHENSIVE EXAMINATION,0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N
ECON399.1,A,DISSERTATION I,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ECON399.2,A,DISSERTATION II,0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N
ECON399.4,A,ORAL DEFENSE,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ECON399.5,A,RESIDENCY,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ECON399.6,A,FINAL PAPER SUBMISSION,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ECON399.7,A,FINAL PAPER SUBMISSION,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EDCSP296,A,COMPREHENSIVE EXAMINATIONS,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EDUC101i,A,HISTORICAL AND PHILOSOPHICAL FOUNDATIONS OF EDUCATION,3,M-W-F 1030-1300,TBA,QUE| SJ| FR. NEMESIO S.,27,ENG,U,-2,1 SLOTS FOR 4TH YEAR BS COMTECH MAJORS. 1 SLOTS FOR EDUCATION MINORS.,N,N
